#ProfileFileVersion=2.6
#ProfilerVersion=2.6.2153
#Application=/home/lifxu/Desktop/github-test/PIM/rodinia/nw/nw.exe
#ApplicationArgs=2048 10 ./nw.cl
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Vendor=Advanced Micro Devices, Inc.
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Name=AMD Accelerated Parallel Processing
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLDriver Version=1124.2 (sse2,avx,fma4)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   NumberAppAddressBits=64
#Device Tahiti Platform Vendor=Advanced Micro Devices, Inc.
#Device Tahiti Platform Name=AMD Accelerated Parallel Processing
#Device Tahiti Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti CLDriver Version=1124.2 (VM)
#Device Tahiti CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti NumberAppAddressBits=32
#OS Version=CentOS release 6.4 (Final)
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, CallIndex, GlobalWorkSize, WorkGroupSize, Time, LocalMemSize, VGPRs, SGPRs, ScratchRegs, FCStacks, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, LDSInsts, VALUUtilization, VALUBusy, SALUBusy, FetchSize, CacheHit, MemUnitBusy, MemUnitStalled, WriteUnitStalled, LDSBankConflict, WriteSize, GDSInsts
nw_kernel1_pim__k1_Tahiti1, 230, 6794, 0, {    416       1       1}, {   16     1     1},         0.03763, 2304, 26, 22, 0, NA,        26.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.98,         0.72,        82.19,        33.63,         3.72,         0.10,         0.00,         0.24,         2.66,         0.00
nw_kernel1_pim__k1_Tahiti1, 231, 6795, 0, {    416       1       1}, {   16     1     1},         0.03748, 2304, 26, 22, 0, NA,        26.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.83,         0.60,        82.19,        33.63,         3.17,         0.09,         0.00,         0.20,         2.31,         0.00
nw_kernel1_pim__k1_Tahiti1, 232, 6796, 0, {    432       1       1}, {   16     1     1},         0.03704, 2304, 26, 22, 0, NA,        27.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.89,         0.64,        85.19,        33.18,         3.24,         0.09,         0.00,         0.22,         2.78,         0.00
nw_kernel1_pim__k1_Tahiti1, 233, 6797, 0, {    416       1       1}, {   16     1     1},         0.03748, 2304, 26, 22, 0, NA,        26.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.99,         0.72,        82.19,        33.63,         3.78,         0.10,         0.00,         0.24,         2.03,         0.00
nw_kernel1_pim__k1_Tahiti1, 234, 6798, 0, {    416       1       1}, {   16     1     1},         0.03733, 2304, 26, 22, 0, NA,        26.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.99,         0.72,        82.19,        33.55,         3.75,         0.10,         0.00,         0.24,         2.44,         0.00
nw_kernel1_pim__k1_Tahiti1, 235, 6799, 0, {    432       1       1}, {   16     1     1},         0.03615, 2304, 26, 22, 0, NA,        27.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.89,         0.65,        85.19,        33.22,         3.29,         0.09,         0.00,         0.22,         0.28,         0.00
nw_kernel1_pim__k1_Tahiti1, 236, 6800, 0, {    432       1       1}, {   16     1     1},         0.03659, 2304, 26, 22, 0, NA,        27.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.84,         0.61,        85.19,        33.22,         3.12,         0.08,         0.00,         0.21,         0.12,         0.00
nw_kernel1_pim__k1_Tahiti1, 237, 6801, 0, {    416       1       1}, {   16     1     1},         0.03585, 2304, 26, 22, 0, NA,        26.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.81,         0.59,        82.19,        33.63,         3.07,         0.08,         0.00,         0.20,         0.12,         0.00
nw_kernel1_pim__k1_Tahiti1, 238, 6802, 0, {    432       1       1}, {   16     1     1},         0.03748, 2304, 26, 22, 0, NA,        27.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.81,         0.59,        85.19,        33.22,         2.91,         0.08,         0.00,         0.20,         3.12,         0.00
nw_kernel1_pim__k1_Tahiti1, 239, 6803, 0, {    432       1       1}, {   16     1     1},         0.03763, 2304, 26, 22, 0, NA,        27.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.82,         0.60,        85.19,        33.22,         2.98,         0.08,         0.00,         0.20,         2.66,         0.00
nw_kernel1_pim__k1_Tahiti1, 240, 6804, 0, {    432       1       1}, {   16     1     1},         0.03704, 2304, 26, 22, 0, NA,        27.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         1.03,         0.75,        85.19,        33.22,         3.71,         0.10,         0.00,         0.25,         2.84,         0.00
nw_kernel1_pim__k1_Tahiti1, 241, 6805, 0, {    448       1       1}, {   16     1     1},         0.03733, 2304, 26, 22, 0, NA,        28.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.92,         0.67,        88.19,        32.77,         3.22,         0.09,         0.00,         0.23,         3.44,         0.00
nw_kernel1_pim__k1_Tahiti1, 242, 6806, 0, {    432       1       1}, {   16     1     1},         0.03719, 2304, 26, 22, 0, NA,        27.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.82,         0.60,        85.19,        33.22,         2.97,         0.08,         0.00,         0.20,         2.78,         0.00
nw_kernel1_pim__k1_Tahiti1, 243, 6807, 0, {    432       1       1}, {   16     1     1},         0.03704, 2304, 26, 22, 0, NA,        27.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.86,         0.63,        85.19,        33.22,         3.14,         0.09,         0.00,         0.21,         2.72,         0.00
nw_kernel1_pim__k1_Tahiti1, 244, 6808, 0, {    448       1       1}, {   16     1     1},         0.03748, 2304, 26, 22, 0, NA,        28.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.93,         0.67,        88.19,        32.62,         3.22,         0.09,         0.00,         0.23,         3.31,         0.00
nw_kernel1_pim__k1_Tahiti1, 245, 6809, 0, {    448       1       1}, {   16     1     1},         0.03733, 2304, 26, 22, 0, NA,        28.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         1.08,         0.78,        88.19,        32.84,         3.76,         0.10,         0.00,         0.26,         3.34,         0.00
nw_kernel1_pim__k1_Tahiti1, 246, 6810, 0, {    432       1       1}, {   16     1     1},         0.03733, 2304, 26, 22, 0, NA,        27.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.90,         0.65,        85.19,        33.22,         3.27,         0.09,         0.00,         0.22,         2.50,         0.00
nw_kernel1_pim__k1_Tahiti1, 247, 6811, 0, {    448       1       1}, {   16     1     1},         0.03630, 2304, 26, 22, 0, NA,        28.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.94,         0.68,        88.19,        32.84,         3.30,         0.09,         0.00,         0.23,         0.31,         0.00
nw_kernel1_pim__k1_Tahiti1, 248, 6812, 0, {    448       1       1}, {   16     1     1},         0.03615, 2304, 26, 22, 0, NA,        28.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.91,         0.66,        88.19,        32.84,         3.18,         0.09,         0.00,         0.22,         0.28,         0.00
nw_kernel1_pim__k1_Tahiti1, 249, 6813, 0, {    448       1       1}, {   16     1     1},         0.03615, 2304, 26, 22, 0, NA,        28.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         1.09,         0.79,        88.19,        32.84,         3.78,         0.10,         0.00,         0.27,         0.19,         0.00
nw_kernel1_pim__k1_Tahiti1, 250, 6814, 0, {    464       1       1}, {   16     1     1},         0.03763, 2304, 26, 22, 0, NA,        29.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.91,         0.66,        91.19,        32.48,         3.08,         0.08,         0.00,         0.22,         3.97,         0.00
nw_kernel1_pim__k1_Tahiti1, 251, 6815, 0, {    448       1       1}, {   16     1     1},         0.03763, 2304, 26, 22, 0, NA,        28.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         1.06,         0.77,        88.19,        32.84,         3.74,         0.10,         0.00,         0.26,         4.22,         0.00
nw_kernel1_pim__k1_Tahiti1, 252, 6816, 0, {    448       1       1}, {   16     1     1},         0.03733, 2304, 26, 22, 0, NA,        28.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.89,         0.65,        88.19,        32.84,         3.15,         0.09,         0.00,         0.22,         3.84,         0.00
nw_kernel1_pim__k1_Tahiti1, 253, 6817, 0, {    464       1       1}, {   16     1     1},         0.03748, 2304, 26, 22, 0, NA,        29.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.94,         0.68,        91.19,        32.37,         3.19,         0.09,         0.00,         0.23,        41.69,         0.00
nw_kernel1_pim__k1_Tahiti1, 254, 6818, 0, {    464       1       1}, {   16     1     1},         0.03793, 2304, 26, 22, 0, NA,        29.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         1.09,         0.79,        91.19,        32.48,         3.68,         0.10,         0.00,         0.27,         4.97,         0.00
nw_kernel1_pim__k1_Tahiti1, 255, 6819, 0, {    448       1       1}, {   16     1     1},         0.03733, 2304, 26, 22, 0, NA,        28.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         1.07,         0.78,        88.19,        32.84,         3.75,         0.10,         0.00,         0.26,         3.00,         0.00
nw_kernel1_pim__k1_Tahiti1, 256, 6820, 0, {    464       1       1}, {   16     1     1},         0.03748, 2304, 26, 22, 0, NA,        29.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         1.09,         0.79,        91.19,        32.48,         3.68,         0.10,         0.00,         0.27,         3.88,         0.00
nw_kernel1_pim__k1_Tahiti1, 257, 6821, 0, {    464       1       1}, {   16     1     1},         0.03733, 2304, 26, 22, 0, NA,        29.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         1.09,         0.80,        91.19,        32.23,         3.66,         0.10,         0.00,         0.27,         3.97,         0.00
nw_kernel1_pim__k1_Tahiti1, 258, 6822, 0, {    464       1       1}, {   16     1     1},         0.03778, 2304, 26, 22, 0, NA,        29.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.91,         0.66,        91.19,        32.37,         3.11,         0.08,         0.00,         0.22,         4.28,         0.00
nw_kernel1_pim__k1_Tahiti1, 259, 6823, 0, {    480       1       1}, {   16     1     1},         0.03674, 2304, 26, 22, 0, NA,        30.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.92,         0.67,        94.19,        32.14,         3.07,         0.08,         0.00,         0.23,         0.16,         0.00
nw_kernel1_pim__k1_Tahiti1, 260, 6824, 0, {    464       1       1}, {   16     1     1},         0.03615, 2304, 26, 22, 0, NA,        29.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.90,         0.65,        91.19,        32.48,         3.04,         0.08,         0.00,         0.22,         0.28,         0.00
nw_kernel1_pim__k1_Tahiti1, 261, 6825, 0, {    464       1       1}, {   16     1     1},         0.03630, 2304, 26, 22, 0, NA,        29.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.90,         0.66,        91.19,        32.48,         3.11,         0.08,         0.00,         0.22,         0.25,         0.00
nw_kernel1_pim__k1_Tahiti1, 262, 6826, 0, {    480       1       1}, {   16     1     1},         0.03793, 2304, 26, 22, 0, NA,        30.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.90,         0.65,        94.19,        32.14,         2.92,         0.08,         0.00,         0.22,         4.56,         0.00
nw_kernel1_pim__k1_Tahiti1, 263, 6827, 0, {    480       1       1}, {   16     1     1},         0.03793, 2304, 26, 22, 0, NA,        30.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         1.11,         0.81,        94.19,        32.14,         3.66,         0.10,         0.00,         0.27,         5.12,         0.00
nw_kernel1_pim__k1_Tahiti1, 264, 6828, 0, {    464       1       1}, {   16     1     1},         0.03822, 2304, 26, 22, 0, NA,        29.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.86,         0.63,        91.19,        32.48,         2.94,         0.08,         0.00,         0.21,         3.81,         0.00
nw_kernel1_pim__k1_Tahiti1, 265, 6829, 0, {    480       1       1}, {   16     1     1},         0.03793, 2304, 26, 22, 0, NA,        30.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.90,         0.65,        94.19,        32.14,         2.98,         0.08,         0.00,         0.22,         4.19,         0.00
nw_kernel1_pim__k1_Tahiti1, 266, 6830, 0, {    480       1       1}, {   16     1     1},         0.03822, 2304, 26, 22, 0, NA,        30.00,       426.00,       156.00,        19.00,        11.00,        16.00,       190.00,        16.53,         0.94,         0.68,        94.19,        32.07,         3.08,         0.08,         0.00,         0.23,         4.72,         0.00
